,url,job_title,company,date,location,employment_type,field,description
462,https://www.seek.com.au/job/37297667?type=standout,Senior Medical Affairs Associate,,24 Sep 2018,Sydney,Full Time,Healthcare & Medical,"The Company iNova Pharmaceuticals - an Australian company with significant international reach across SE Asia and South Africa with solid plans to further expand its international operations is a dynamic, fast paced; values driven culture.  As a result
            of our recent acquisition by Pacific Equity Partners and The Carlyle Group our organisation has been reinvigorated with an entrepreneurial spirit and buoyed by key commercial initiatives to strengthen our highly regarded brand and associated
            products whilst continuing to penetrate new and existing markets to support our growth plans.  We are an agile and collaborative business without the impediment of ""red tape"" found in global organisations - decisions are made quickly. We value our people - they are our key strength in promoting the iNova brand and related products.  We promote within the organisation on a meritocracy basis - solid performers are rewarded and duly recognised for their achievements. 
            We want people to join our business desirous of a challenge with an energetic and professional approach.  We are a business accustomed to change and are highly adaptable in such circumstances - we seek the same qualities in individuals
            joining our organisation whom are excited to become an integral part of this vibrant new phase of iNova Pharmaceuticals. The Opportunity - Senior Medical Affairs Associate This is an excellent opportunity reporting into the Regulatory & Medical Affairs Director for an accomplished medical affairs associate to join our forward thinking and fast paced business in the Medical Affairs Division.  You will
            provide value adding medical support for sales and marketing, business development and external customers by balancing risks and benefits from from varied perspectives:  as a healthcare professional, consumer, patient, regulatory agency
            and company.  You role will include but is not limited to the following duties and responsibilities: About You In order to be considered for this position you must demonstrate and possess the following: If you would like to secure a newly created opportunity within our thriving organisation and crave sufficient autonomy in your role to effectively execute and deliver positive results to the business please apply today or call Eva Arelic for
            a confidential discussion on (02) 8918 6335.                   The Company iNova Pharmaceuticals - an Australian company with significant international reach across SE Asia and South Africa with solid plans to further expand its international operations is a dynamic, fast paced; values driven culture.  As a result of our recent acquisition by Pacific Equity Partners and The Carlyle Group our organisation has been reinvigorated with an entrepreneurial spirit and buoyed by key commercial initiatives to strengthen our highly regarded brand and associated products whilst continuing to penetrate new and existing markets to support our growth plans.  We are an agile and collaborative business without the impediment of ""red tape"" found in global organisations - decisions are made quickly. We value our people - they are our key strength in promoting the iNova brand and related products.  We promote within the organisation on a meritocracy basis - solid performers are rewarded and duly recognised for their achievements.  We want people to join our business desirous of a challenge with an energetic and professional approach.  We are a business accustomed to change and are highly adaptable in such circumstances - we seek the same qualities in individuals joining our organisation whom are excited to become an integral part of this vibrant new phase of iNova Pharmaceuticals. The Opportunity - Senior Medical Affairs Associate This is an excellent opportunity reporting into the Regulatory & Medical Affairs Director for an accomplished medical affairs associate to join our forward thinking and fast paced business in the Medical Affairs Division.  You will provide value adding medical support for sales and marketing, business development and external customers by balancing risks and benefits from from varied perspectives:  as a healthcare professional, consumer, patient, regulatory agency and company.  You role will include but is not limited to the following duties and responsibilities: About You In order to be considered for this position you must demonstrate and possess the following: If you would like to secure a newly created opportunity within our thriving organisation and crave sufficient autonomy in your role to effectively execute and deliver positive results to the business please apply today or call Eva Arelic for a confidential discussion on (02) 8918 6335.                  "
463,https://www.seek.com.au/job/37416170?type=standard,IT Systems Analyst,The Recruitment Alternative,9 Oct 2018,Adelaide,Full Time,Information & Communication Technology,SA-based icon seeks savvy Computer Science grad with great communication skills
464,https://www.seek.com.au/job/37432661?type=standout,LABORATORY CALIBRATION TECHNICIAN – 12 MONTH CONTRACT,Quality Recruitment,10 Oct 2018,Melbourne,Full Time,Science & Technology,"An opportunity has arisen for an initiative, self-motivated, enthusiastic person to join our team as the Calibration Technician. The Role The successful applicant will: The Person The ideal candidate will have:    "
465,https://www.seek.com.au/job/37345901?type=standard,Medical Services Assistant – One year contract,George Clinical,28 Sep 2018,Sydney,Contract/Temp,Healthcare & Medical,"George Clinical is the clinical trials management arm of The George Institute for Global Health and provides contract research services to pharmaceutical companies as well as supporting internal Institute projects. The George Institute has an international reputation in designing and implementing clinical research in a large range of therapeutic areas. George Clinical leverages this expertise in scientific leadership, and the associated investigator networks when conducting clinical research for their sponsors. George Clinical has staff and facilities in Australia, New Zealand, Hong Kong, Malaysia, Taiwan, India, China, the US and UK has established partnerships with other leading research organisations in North America, Europe and Asia for a truly global reach. Profits from George Clinical go into supporting the work of The George Institute for Global Health. We are seeking a Medical Services Assistant to join the Medical & Safety Services Team.  As part of a dedicated and professional team, the Medical Services Assistant will provide administrative and trial related support to the Medical,
          Safety & Endpoint Adjudication group for the successful co-ordination of all trial safety-related and study outcome (Endpoint) processes within George Clinical.The Medical Services Assistant is primarily responsible for supporting
          the conduct of all trial safety-related and endpoint processes in accordance with project specific documentation, relevant timelines, applicable SOPs, ICH/GCP and regulatory requirements. This will be a one-year contract, part time role initially
          ( 3-4 days / week) with flexibility provided around days and hours worked. Key responsibilities of this role include: The Ideal Candidate will have: We are searching for an individual who is results oriented and able to handle rapidly changing priorities in a fast moving environment. You must be willing to extend yourself, take on new challenges with a ‘can do’ attitude and work with locally
          and regionally based team members.  For any questions or to apply, please email careers@georgeclinical.com.  We are reviewing applications as we receive them but please note that only short-listed applicants will be contacted.              George Clinical is the clinical trials management arm of The George Institute for Global Health and provides contract research services to pharmaceutical companies as well as supporting internal Institute projects. The George Institute has an international reputation in designing and implementing clinical research in a large range of therapeutic areas. George Clinical leverages this expertise in scientific leadership, and the associated investigator networks when conducting clinical research for their sponsors. George Clinical has staff and facilities in Australia, New Zealand, Hong Kong, Malaysia, Taiwan, India, China, the US and UK has established partnerships with other leading research organisations in North America, Europe and Asia for a truly global reach. Profits from George Clinical go into supporting the work of The George Institute for Global Health. We are seeking a Medical Services Assistant to join the Medical & Safety Services Team.  As part of a dedicated and professional team, the Medical Services Assistant will provide administrative and trial related support to the Medical, Safety & Endpoint Adjudication group for the successful co-ordination of all trial safety-related and study outcome (Endpoint) processes within George Clinical.The Medical Services Assistant is primarily responsible for supporting the conduct of all trial safety-related and endpoint processes in accordance with project specific documentation, relevant timelines, applicable SOPs, ICH/GCP and regulatory requirements. This will be a one-year contract, part time role initially ( 3-4 days / week) with flexibility provided around days and hours worked. Key responsibilities of this role include: The Ideal Candidate will have: We are searching for an individual who is results oriented and able to handle rapidly changing priorities in a fast moving environment. You must be willing to extend yourself, take on new challenges with a ‘can do’ attitude and work with locally and regionally based team members.  For any questions or to apply, please email careers@georgeclinical.com.  We are reviewing applications as we receive them but please note that only short-listed applicants will be contacted.             "
466,https://www.seek.com.au/job/37387702?type=standard,SAS Analyst Roles ,HOBAN Recruitment,4 Oct 2018,Sydney,Contract/Temp,Science & Technology,"Our client is seeking 3 strong Analysts with experience in economics, data analysis and economic forecasting, reporting to the Assistant Director Market Analytics The departments purpose is to grow and deliver high-quality supports for participants.  The department does this by: Duties will include (but not limited to); To be successful in this role with will have: Please apply online today to be considered for this role! Our client is seeking 3 strong Analysts with experience in economics, data analysis and economic forecasting, reporting to the Assistant Director Market Analytics The departments purpose is to grow and deliver high-quality supports for participants.  The department does this by: Duties will include (but not limited to); To be successful in this role with will have: Please apply online today to be considered for this role!"
467,https://www.seek.com.au/job/37491442?type=standard,C# .Net Software Engineer,Smart Technology Recruitment Pty Ltd,17 Oct 2018,Brisbane,Full Time,Engineering,"Our client is a leading engineering, software and manufacturing company, delivering innovative, new IOT technology. They are an ASX listed company who have been continually pushing the boundaries of their technologies, to develop solutions for
          information and data security.They currently have a need for an experienced C# .Net Software Engineer to join their successful R&D team in the CBD fringe of Brisbane City. You will work in a collaborative development team
          following strong Agile processes. Your role will focus on new product development from concept through to manufacturing. There will be a focus on aspects of the development between devices and layers. They will be using C#, Docker, .Net Core,C++,
          and Linux primarily in their work. Skills Required The successful candidate will possess at least 3 years skill and commercial experience in (most) of the following: Applicants must be a Permanent Resident in Australia to be considered. For more information please contact Jodie O'Keefe or Connor Ryan of Smart Technology Recruitment on +61 419 749 400 Quoting Reference Number Q6876 or APPLY NOW.  Our client is a leading engineering, software and manufacturing company, delivering innovative, new IOT technology. They are an ASX listed company who have been continually pushing the boundaries of their technologies, to develop solutions for information and data security.They currently have a need for an experienced C# .Net Software Engineer to join their successful R&D team in the CBD fringe of Brisbane City. You will work in a collaborative development team following strong Agile processes. Your role will focus on new product development from concept through to manufacturing. There will be a focus on aspects of the development between devices and layers. They will be using C#, Docker, .Net Core,C++, and Linux primarily in their work. Skills Required The successful candidate will possess at least 3 years skill and commercial experience in (most) of the following: Applicants must be a Permanent Resident in Australia to be considered. For more information please contact Jodie O'Keefe or Connor Ryan of Smart Technology Recruitment on +61 419 749 400 Quoting Reference Number Q6876 or APPLY NOW. "
468,https://www.seek.com.au/job/37502301?type=standard,Senior Research Support Officer,,18 Oct 2018,Melbourne,Full Time,Education & Training,"Job No.: 582744 Location: Clayton campus Employment Type: Full-time Duration: Continuing appointment Remuneration: $77,512 - $83,664 pa HEW Level 06 (plus 17% employer superannuation) There’s a certain feeling you get from working at Monash University. It’s the feeling that you’re a part of something special. Something significant. And that’s because you’re not just starting your career, or taking on a bigger challenge. You’re
          making a real contribution – surrounded by energetic, inspiring people who are driven to make a difference as well. Monash is a place where you’ll be able to develop your career in exciting, sometimes unexpected ways – putting you in the best
          possible position for a rewarding future. The Opportunity Monash Arts is one of the largest, most diverse and dynamic arts faculties in Australia, with particular strengths in the humanities, performing arts, languages and social sciences. We encourage the development of innovative studies that
          operate at the intersection of traditional academic disciplines. The Arts Research and Business Development office provides tailored support including the identification of funding opportunities, research proposal and application support, and the collection, collation and reporting of data relating to
          research performance and benchmarking. The team provides strategic advice to the Dean and the senior management team to facilitate the delivery of the faculty’s research and business development objectives. As the ideal candidate you will provide integrated administrative services to the team and to research staff across the faculty, aligned with the faculty strategy. This position provides substantial high-level support in the submission of research
          and funding proposals, with a particular focus on Australian Research Council applications. You will also ensure that staff comply with research related policies, which are communicated across the faculty. Additionally you would have experience
          in the higher education sector in research administration. If this sounds like a position that suits your current career focus and you have a degree in a relevant field or relevant experience in research administration or a combination of both, we strongly encourage you to apply. This role is a full-time position; however, flexible working arrangements may be negotiated. At Monash University, we are committed to being a Child Safe organisation. Some positions at the University will require the incumbent to hold a valid Working with Children Check. Your application must address the selection criteria. Please refer to ""How to apply for Monash Jobs"". Enquiries Ms Beverley Baugh, Group Manager, Arts Research and Business Development Office, +61 3 9902 4586. Position Description Senior Research Support Officer Closing Date Thursday 1 November 2018, 11:55 pm AEDT Job No.: 582744 Location: Clayton campus Employment Type: Full-time Duration: Continuing appointment Remuneration: $77,512 - $83,664 pa HEW Level 06 (plus 17% employer superannuation) There’s a certain feeling you get from working at Monash University. It’s the feeling that you’re a part of something special. Something significant. And that’s because you’re not just starting your career, or taking on a bigger challenge. You’re making a real contribution – surrounded by energetic, inspiring people who are driven to make a difference as well. Monash is a place where you’ll be able to develop your career in exciting, sometimes unexpected ways – putting you in the best possible position for a rewarding future. The Opportunity Monash Arts is one of the largest, most diverse and dynamic arts faculties in Australia, with particular strengths in the humanities, performing arts, languages and social sciences. We encourage the development of innovative studies that operate at the intersection of traditional academic disciplines. The Arts Research and Business Development office provides tailored support including the identification of funding opportunities, research proposal and application support, and the collection, collation and reporting of data relating to research performance and benchmarking. The team provides strategic advice to the Dean and the senior management team to facilitate the delivery of the faculty’s research and business development objectives. As the ideal candidate you will provide integrated administrative services to the team and to research staff across the faculty, aligned with the faculty strategy. This position provides substantial high-level support in the submission of research and funding proposals, with a particular focus on Australian Research Council applications. You will also ensure that staff comply with research related policies, which are communicated across the faculty. Additionally you would have experience in the higher education sector in research administration. If this sounds like a position that suits your current career focus and you have a degree in a relevant field or relevant experience in research administration or a combination of both, we strongly encourage you to apply. This role is a full-time position; however, flexible working arrangements may be negotiated. At Monash University, we are committed to being a Child Safe organisation. Some positions at the University will require the incumbent to hold a valid Working with Children Check. Your application must address the selection criteria. Please refer to ""How to apply for Monash Jobs"". Enquiries Ms Beverley Baugh, Group Manager, Arts Research and Business Development Office, +61 3 9902 4586. Position Description Senior Research Support Officer Closing Date Thursday 1 November 2018, 11:55 pm AEDT"
469,https://www.seek.com.au/job/37502300?type=standard,Senior Research Support Officer,,18 Oct 2018,Melbourne,Full Time,Education & Training,"Job No.: 582744 Location: Clayton campus Employment Type: Full-time Duration: Continuing appointment Remuneration: $77,512 - $83,664 pa HEW Level 06 (plus 17% employer superannuation) There’s a certain feeling you get from working at Monash University. It’s the feeling that you’re a part of something special. Something significant. And that’s because you’re not just starting your career, or taking on a bigger challenge. You’re
          making a real contribution – surrounded by energetic, inspiring people who are driven to make a difference as well. Monash is a place where you’ll be able to develop your career in exciting, sometimes unexpected ways – putting you in the best
          possible position for a rewarding future. The Opportunity Monash Arts is one of the largest, most diverse and dynamic arts faculties in Australia, with particular strengths in the humanities, performing arts, languages and social sciences. We encourage the development of innovative studies that
          operate at the intersection of traditional academic disciplines. The Arts Research and Business Development office provides tailored support including the identification of funding opportunities, research proposal and application support, and the collection, collation and reporting of data relating to
          research performance and benchmarking. The team provides strategic advice to the Dean and the senior management team to facilitate the delivery of the faculty’s research and business development objectives. As the ideal candidate you will provide integrated administrative services to the team and to research staff across the faculty, aligned with the faculty strategy. This position provides substantial high-level support in the submission of research
          and funding proposals, with a particular focus on Australian Research Council applications. You will also ensure that staff comply with research related policies, which are communicated across the faculty. Additionally you would have experience
          in the higher education sector in research administration. If this sounds like a position that suits your current career focus and you have a degree in a relevant field or relevant experience in research administration or a combination of both, we strongly encourage you to apply. This role is a full-time position; however, flexible working arrangements may be negotiated. At Monash University, we are committed to being a Child Safe organisation. Some positions at the University will require the incumbent to hold a valid Working with Children Check. Your application must address the selection criteria. Please refer to ""How to apply for Monash Jobs"". Enquiries Ms Beverley Baugh, Group Manager, Arts Research and Business Development Office, +61 3 9902 4586. Position Description Senior Research Support Officer Closing Date Thursday 1 November 2018, 11:55 pm AEDT Job No.: 582744 Location: Clayton campus Employment Type: Full-time Duration: Continuing appointment Remuneration: $77,512 - $83,664 pa HEW Level 06 (plus 17% employer superannuation) There’s a certain feeling you get from working at Monash University. It’s the feeling that you’re a part of something special. Something significant. And that’s because you’re not just starting your career, or taking on a bigger challenge. You’re making a real contribution – surrounded by energetic, inspiring people who are driven to make a difference as well. Monash is a place where you’ll be able to develop your career in exciting, sometimes unexpected ways – putting you in the best possible position for a rewarding future. The Opportunity Monash Arts is one of the largest, most diverse and dynamic arts faculties in Australia, with particular strengths in the humanities, performing arts, languages and social sciences. We encourage the development of innovative studies that operate at the intersection of traditional academic disciplines. The Arts Research and Business Development office provides tailored support including the identification of funding opportunities, research proposal and application support, and the collection, collation and reporting of data relating to research performance and benchmarking. The team provides strategic advice to the Dean and the senior management team to facilitate the delivery of the faculty’s research and business development objectives. As the ideal candidate you will provide integrated administrative services to the team and to research staff across the faculty, aligned with the faculty strategy. This position provides substantial high-level support in the submission of research and funding proposals, with a particular focus on Australian Research Council applications. You will also ensure that staff comply with research related policies, which are communicated across the faculty. Additionally you would have experience in the higher education sector in research administration. If this sounds like a position that suits your current career focus and you have a degree in a relevant field or relevant experience in research administration or a combination of both, we strongly encourage you to apply. This role is a full-time position; however, flexible working arrangements may be negotiated. At Monash University, we are committed to being a Child Safe organisation. Some positions at the University will require the incumbent to hold a valid Working with Children Check. Your application must address the selection criteria. Please refer to ""How to apply for Monash Jobs"". Enquiries Ms Beverley Baugh, Group Manager, Arts Research and Business Development Office, +61 3 9902 4586. Position Description Senior Research Support Officer Closing Date Thursday 1 November 2018, 11:55 pm AEDT"
470,https://www.seek.com.au/job/37376415?type=standard,"Assistant Hydrographer/Environmental Technician - Mackay, QLD",,3 Oct 2018,Mackay & Coalfields,Full Time,Science & Technology,Applications close Wednesday 17th October 2018. Applications close Wednesday 17th October 2018.
471,https://www.seek.com.au/job/37395038?type=standout,VP Business Management & Direct Response Marketing,,5 Oct 2018,Sydney,Full Time,Information & Communication Technology,"This is a great opportunity for those interested in pursuing a General Management career at Pet Circle because you will obtain experience and build skills that will position you to take on senior leadership positions within Pet Circle. In this role you will lead two key teams that underpin growth at Pet Circle - Direct Response Marketing and Business Management (Category Managementt Team).      This role requires a leader who can align external supplier partners and cross-functional internal teams to deliver robust and sustainable growth for Pet Circle and our partners. You will partner with key internal stakeholders such as, product management, inventory planning, pricing, Supply chain, brand marketing, customer experience and online merchandising to achieve your goals. You will achieve this while running the day-to-day business and adding to the larger team's development. In this role you will be tasked with building a strong growth foundation for Pet Circle. You will achieve this by ensuring the Business Management and Direct Response marketing teams - both under your control - are working aligned and focused on delivering profitable growth. You will set strategy, drive execution and ensure insights are captured and systematically fed back into the optimization of the growth cycle. As a Leader Within Growth Team You Will: You're a Great Fit If You Have: Why Work with Pet Circle?"
472,https://www.seek.com.au/job/37532825?type=standard,Business Analyst,Talentpool Recruitment,23 Oct 2018,Sydney,Full Time,Information & Communication Technology,"Plan, execute and manage product delivery or project delivery."
473,https://www.seek.com.au/job/37533080?type=standard,Product Manager,Talentpool Recruitment,23 Oct 2018,Sydney,Full Time,Information & Communication Technology,"Plan, execute and manage product delivery or project delivery."
474,https://www.seek.com.au/job/37533078?type=standard,Technical Project Manager,Talentpool Recruitment,23 Oct 2018,Sydney,Full Time,Information & Communication Technology,"Plan, execute and manage product delivery or project delivery."
475,https://www.seek.com.au/job/37383518?type=standard,Development Extension Officer,Agricultural Appointments,4 Oct 2018,Gladstone & Central QLD,Full Time,"Farming, Animals & Conservation","OUR CLIENTThe Department of Agriculture and Fisheries (DAF) promotes profitable agriculture, fisheries and forestry industries for Queensland. The Agriculture group drives policy, strategy and legislation development to support agriculture
          and fisheries industry development. It also delivers innovative, practical solutions through smart science in collaboration with a range of partners. Further information is available from the department’s website at www.daf.qld.gov.au ROLEOperating from within Agri-Science Queensland, you will be involved in coordination and delivery of the Grains BMP program to producers
          throughout the central Queensland and Burnett regions as a means of establishing industry benchmarks and driving improvements in farming practices. This will involve developing skills in workshop organisation and delivery of
          a workshop program to producers in collaboration with partner organisations and other team members as well as ensuring accuracy of data collection and assisting with the development of communication approaches to promote the benefits of
          best practice to grain growers and provide technical support to these growers in implementing changes in their farming practices.REQUIREMENTSTo determine your suitability for the role, you will be assessed on the following key capabilities
          for this role: ·         A degree from a recognised tertiary institution in Agricultural Science, Applied Science, Agronomy, or equivalent academic qualifications, with skills in broadacre
          crop agronomy and extension process. ·         Applicants must hold a current Drivers’ License.·         Possess (or the ability to rapidly
          acquire) relevant applied broadacre subtropical farming systems technical knowledge; and skills in modern extension processes ·         Works effectively in a team environment and exercises
          tact, diplomacy and discretion when required·         Establishes priorities and organises work flow to meet strict deadlines and produce quality outcomes·         Works
          cooperatively as a team player to solve problems quickly and effectively  ·         Applies rigorous process and logic to solve difficult problems and find effective solutions  LOCATION
          & REMUNERATIONThe position will be based out of Biloela or Emerald by negotiation with the successful applicant. Salary range $58,573 - $74,968.  TO APPLYPlease submit a covering letter addressing all the key
          capabilities of the role, (no more than 2 pages) with your current resume detailing your previous work or voluntary experience including two referees who have personally observed you displaying the key capabilities required
          for this role. Applications failing to meet this criteria will not be assessed.  To keep informed about future roles, follow us on LinkedIn (www.linkedin.com/company/agricultural-appointments).  OUR CLIENTThe Department of Agriculture and Fisheries (DAF) promotes profitable agriculture, fisheries and forestry industries for Queensland. The Agriculture group drives policy, strategy and legislation development to support agriculture and fisheries industry development. It also delivers innovative, practical solutions through smart science in collaboration with a range of partners. Further information is available from the department’s website at www.daf.qld.gov.au ROLEOperating from within Agri-Science Queensland, you will be involved in coordination and delivery of the Grains BMP program to producers throughout the central Queensland and Burnett regions as a means of establishing industry benchmarks and driving improvements in farming practices. This will involve developing skills in workshop organisation and delivery of a workshop program to producers in collaboration with partner organisations and other team members as well as ensuring accuracy of data collection and assisting with the development of communication approaches to promote the benefits of best practice to grain growers and provide technical support to these growers in implementing changes in their farming practices.REQUIREMENTSTo determine your suitability for the role, you will be assessed on the following key capabilities for this role: ·         A degree from a recognised tertiary institution in Agricultural Science, Applied Science, Agronomy, or equivalent academic qualifications, with skills in broadacre crop agronomy and extension process. ·         Applicants must hold a current Drivers’ License.·         Possess (or the ability to rapidly acquire) relevant applied broadacre subtropical farming systems technical knowledge; and skills in modern extension processes ·         Works effectively in a team environment and exercises tact, diplomacy and discretion when required·         Establishes priorities and organises work flow to meet strict deadlines and produce quality outcomes·         Works cooperatively as a team player to solve problems quickly and effectively  ·         Applies rigorous process and logic to solve difficult problems and find effective solutions  LOCATION & REMUNERATIONThe position will be based out of Biloela or Emerald by negotiation with the successful applicant. Salary range $58,573 - $74,968.  TO APPLYPlease submit a covering letter addressing all the key capabilities of the role, (no more than 2 pages) with your current resume detailing your previous work or voluntary experience including two referees who have personally observed you displaying the key capabilities required for this role. Applications failing to meet this criteria will not be assessed.  To keep informed about future roles, follow us on LinkedIn (www.linkedin.com/company/agricultural-appointments). "
476,https://www.seek.com.au/job/37287646?type=standard,C# Developer,GQR Global Markets,18 Oct 2018,Sydney,Full Time,Banking & Financial Services,"  Our clients Algorithmic Trading team is looking for a solid developer to join our Sydney office. Their trading platform is purely developed in-house; the successful candidate will work closely with Electronic Execution desk, Equity Traders and Technologists to deliver high quality, cutting edge solutions for the Asia Pacific region. Job Responsibility:  Required Skills:  Added Bonus: "
477,https://www.seek.com.au/job/37536139?type=standard,Health Information Manager,,23 Oct 2018,Melbourne,Full Time,Healthcare & Medical,"  Austin Health is the major provider of tertiary health services, health professional education and research across 3 campuses in the northeast of Melbourne and state-wide. Austin Health is world-renowned for its research and specialist work in
          cancer, liver transplantation, spinal cord injuries, neurology, endocrinology, mental health and rehabilitation. An opportunity currently exists for an innovative, dynamic and experienced Health Information Manager to join our Mental Health Team in a permanent, full time role. This exciting opportunity is available for a Health Information Manager with skills in data management, information analysis and health information systems. We require a person with great communication skills and attention to detail. The position
          is fully supported by other Health Information Management staff and will provide the incumbent with experience in many levels of health information management and exposure to a large and complex health service. The successful incumbent will be part of a team that provides support to the Mental Health Division Leadership Team, and will promote and sustain effective partnerships with key internal and external stakeholders, and work with multi-disciplinary
          teams across the Division to ensure service delivery needs are met. A qualification in Health Information Management or equivalent is essential. The position is an integral part of our friendly and dynamic team at Austin Health. The position encompasses a range of duties related to reporting, coding, mental health act processes, research, liaison with medical, nursing, allied health and
          administration staff. Position requirements:  Essential: Desirable:  Work with us! Your reward is to work in a collaborative environment which will provide you with opportunities for ongoing training and development. Your benefits will include salary packaging, and employee assistance program. All appointments are made subject to a satisfactory National Police Check conducted by Austin Health and if required, a Working With Children Check. Austin Health is an equal opportunity employer and is committed to attracting and retaining a diverse workforce that reflects the community we serve.  Applications from Aboriginal and Torres Strait Islanders are encouraged.   Austin Health is the major provider of tertiary health services, health professional education and research across 3 campuses in the northeast of Melbourne and state-wide. Austin Health is world-renowned for its research and specialist work in cancer, liver transplantation, spinal cord injuries, neurology, endocrinology, mental health and rehabilitation. An opportunity currently exists for an innovative, dynamic and experienced Health Information Manager to join our Mental Health Team in a permanent, full time role. This exciting opportunity is available for a Health Information Manager with skills in data management, information analysis and health information systems. We require a person with great communication skills and attention to detail. The position is fully supported by other Health Information Management staff and will provide the incumbent with experience in many levels of health information management and exposure to a large and complex health service. The successful incumbent will be part of a team that provides support to the Mental Health Division Leadership Team, and will promote and sustain effective partnerships with key internal and external stakeholders, and work with multi-disciplinary teams across the Division to ensure service delivery needs are met. A qualification in Health Information Management or equivalent is essential. The position is an integral part of our friendly and dynamic team at Austin Health. The position encompasses a range of duties related to reporting, coding, mental health act processes, research, liaison with medical, nursing, allied health and administration staff. Position requirements:  Essential: Desirable:  Work with us! Your reward is to work in a collaborative environment which will provide you with opportunities for ongoing training and development. Your benefits will include salary packaging, and employee assistance program. All appointments are made subject to a satisfactory National Police Check conducted by Austin Health and if required, a Working With Children Check. Austin Health is an equal opportunity employer and is committed to attracting and retaining a diverse workforce that reflects the community we serve.  Applications from Aboriginal and Torres Strait Islanders are encouraged."
478,https://www.seek.com.au/job/37508207?type=standout,Systems Engineer,Leidos Australia Pty Ltd,19 Oct 2018,ACT,Full Time,Information & Communication Technology,"Company Description   Our name isn’t the only thing that’s unique about Leidos Australia. We’re a complex systems integration company building world-class solutions across government and defence that ensure peace of mindfor the entire nation. Supported by global
          backing from our US network,we’re trusted by our customers to deliver the most innovative, effective, efficient and sustainable answers to their most complex challenges. Seriously interesting work that benefits and safeguards every Australian
          – that’s where you come in.     Job Description   As a Systems Engineer you will be responsible for performing complex systems engineering assignments requiring familiarity and expertise with a broad field of engineering and technical knowledge.  This is a rare opportunity to contribute
          to the engineering strategy for an important Defence program and a step through the door to many more. We have roles available in Melbourne CBD and Canberra.  You will:     Qualifications   You will have a Bachelor degree or higher in engineering, computer science, information technology or a related discipline, together with substantial relevant professional experience and specialised training.  Relevant certifications or Professional
          membership would be desirable.  An NV1 security clearance will be required for this role. Coupled with your education you will have: Your personal and professional attributes will include strong and proven problem solving and organisational skills.  You will have excellent communication and interpersonal skills, together with the ability to coach and mentor others to further
          the professional development of the team.     Additional Information   As a business we are focusing on setting people up for growth and success, so individuals can develop specialist skills and make significant contributions whilst broadening their experience within the defence field.  If this sounds like
          you and you have the right attitude coupled with the willingness to challenge yourself and want to lead a team delivering capability for national security – apply today. Company Description   Our name isn’t the only thing that’s unique about Leidos Australia. We’re a complex systems integration company building world-class solutions across government and defence that ensure peace of mindfor the entire nation. Supported by global backing from our US network,we’re trusted by our customers to deliver the most innovative, effective, efficient and sustainable answers to their most complex challenges. Seriously interesting work that benefits and safeguards every Australian – that’s where you come in.     Job Description   As a Systems Engineer you will be responsible for performing complex systems engineering assignments requiring familiarity and expertise with a broad field of engineering and technical knowledge.  This is a rare opportunity to contribute to the engineering strategy for an important Defence program and a step through the door to many more. We have roles available in Melbourne CBD and Canberra.  You will:     Qualifications   You will have a Bachelor degree or higher in engineering, computer science, information technology or a related discipline, together with substantial relevant professional experience and specialised training.  Relevant certifications or Professional membership would be desirable.  An NV1 security clearance will be required for this role. Coupled with your education you will have: Your personal and professional attributes will include strong and proven problem solving and organisational skills.  You will have excellent communication and interpersonal skills, together with the ability to coach and mentor others to further the professional development of the team.     Additional Information   As a business we are focusing on setting people up for growth and success, so individuals can develop specialist skills and make significant contributions whilst broadening their experience within the defence field.  If this sounds like you and you have the right attitude coupled with the willingness to challenge yourself and want to lead a team delivering capability for national security – apply today."
